name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season,team
Abdul Lewis,17,0.136,0.14800000000000002,0.6,0.013000000000000001,0.017,0.5,2018-19,NJIT
Zach Cooks,10,0.028999999999999998,0.028999999999999998,0.6,0.023,0.028999999999999998,0.5,2018-19,NJIT
San Antonio Brinson,10,0.127,0.128,0.556,0.059000000000000004,0.111,1,2018-19,NJIT
Mohamed Bendary,9,0.157,0.184,0.875,0.024,0,0,2018-19,NJIT
Souleymane Diakite,6,0.33299999999999996,0.2,0.33299999999999996,0,NA,NA,2018-19,NJIT
Donovan Greer,6,0.429,0.33299999999999996,0.33299999999999996,0,0,NA,2018-19,NJIT
Diandre Wilson,3,0.021,0.037000000000000005,1,0,0,NA,2018-19,NJIT
"ANTONIOBRINSON,SAN",3,0.125,0.14300000000000002,0.667,0,0,NA,2018-19,NJIT
Shawndale Jones,2,0.022000000000000002,0,0,0,0,NA,2018-19,NJIT
Kjell de Graaf,1,0,0,NA,NA,NA,NA,2018-19,NJIT
Shyquan Gibbs,1,0.016,0.027000000000000003,1,0,0,NA,2018-19,NJIT
DE,1,0.125,0.33299999999999996,1,0,NA,NA,2018-19,NJIT
Total,69,0.083,0.085,0.596,0.012,0.016,0.5,2018-19,NJIT
