shot_type,percent_of_shots,fg_percent,percent_of_shots_blocked,unblocked_fg_percent,season
At Rim,0.344,0.598,0.077,0.648,2019-20
2pt Jumpers,0.26,0.375,0.028999999999999998,0.386,2019-20
3pt Shots,0.396,0.32299999999999995,0.013000000000000001,0.327,2019-20
