name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season
JR Coronado,25,0.2,0.204,0.524,0.133,0,0,2012-13
VANDER,17,0.28600000000000003,0.385,0.7140000000000001,0.12,0.2,0.667,2012-13
Andrew Smith,13,0.171,0.175,0.583,0.037000000000000005,0,0,2012-13
Tomasz Gielo,11,0.136,0.214,0.667,0.034,0,0,2012-13
John Caleb Sanders,10,0.049,0.063,0.667,0,0,NA,2012-13
Davon Marshall,3,0.037000000000000005,0.032,0.5,0.024,0.067,1,2012-13
Sommy Ogukwe,3,0.15,0.182,0.667,0,0,NA,2012-13
Chad Donley,1,0.14300000000000002,0.16699999999999998,1,0,0,NA,2012-13
Jarred Jourdan,1,0.077,0.14300000000000002,1,0,0,NA,2012-13
Casey Roberts,1,0,0,NA,0,0,NA,2012-13
Total,85,0.10099999999999999,0.11699999999999999,0.625,0.021,0.016,0.273,2012-13
