name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season,team
Brooks DeBisschop,28,0.165,0.177,0.741,0.012,0,0,2019-20,NorthernAriz.
Bernie Andre,19,0.136,0.14300000000000002,0.643,0.08199999999999999,0.14300000000000002,0.6,2019-20,NorthernAriz.
Cameron  Shelton,11,0.05,0.07200000000000001,0.75,0.02,0,0,2019-20,NorthernAriz.
Isaiah Lewis,5,0.2,0.133,0.5,0.053,0,0,2019-20,NorthernAriz.
Nik Mains,5,0.1,0.14800000000000002,1,0.067,0,0,2019-20,NorthernAriz.
Ajang Aguek,3,0.2,0.273,1,0,0,NA,2019-20,NorthernAriz.
Cameron Satterwhite,3,0.03,0.027000000000000003,0.5,0.015,0,0,2019-20,NorthernAriz.
Luke Avdalovic,2,0.031,0.053,1,0.028999999999999998,0,0,2019-20,NorthernAriz.
Chris Bowling,1,0.077,0,0,0,0,NA,2019-20,NorthernAriz.
Total,77,0.10099999999999999,0.11900000000000001,0.7190000000000001,0.026000000000000002,0.018000000000000002,0.231,2019-20,NorthernAriz.
