name,fga,ts_percent,e_fg_percent,percent_shots_at_rim,fg_percent_at_rim,percent_assisted_at_rim,percent_shots_2pt_j,fg_percent_2pt_jumpers,percent_assisted_2pt_j,percent_of_shots_3pt,x3fg_percent,percent_assisted_3s,fta_fga,ft_percent,season
Cameron  Shelton,370,0.48900000000000005,0.42700000000000005,0.435,0.516,0.133,0.4,0.284,0.11900000000000001,0.165,0.361,0.591,0.473,0.726,2019-20
Bernie Andre,273,0.542,0.516,0.377,0.612,0.444,0.223,0.344,0.28600000000000003,0.39899999999999997,0.349,0.816,0.278,0.6970000000000001,2019-20
Brooks DeBisschop,268,0.5640000000000001,0.5710000000000001,0.612,0.6890000000000001,0.531,0.302,0.38299999999999995,0.29,0.086,0.261,1,0.31,0.494,2019-20
Cameron Satterwhite,213,0.537,0.498,0.31,0.561,0.297,0.319,0.353,0.292,0.371,0.38,0.767,0.29600000000000004,0.778,2019-20
Luke Avdalovic,192,0.593,0.573,0.16699999999999998,0.594,0.474,0.177,0.382,0.5379999999999999,0.6559999999999999,0.413,0.981,0.198,0.763,2019-20
Ted McCree,110.00000000000001,0.517,0.491,0.136,0.467,0.7140000000000001,0.355,0.359,0.14300000000000002,0.509,0.39299999999999996,0.636,0.155,0.8240000000000001,2019-20
Nik Mains,105,0.598,0.562,0.381,0.675,0.741,0.14300000000000002,0.33299999999999996,0.6,0.47600000000000003,0.36,1,0.257,0.852,2019-20
Chris Bowling,88,0.465,0.42,0.14800000000000002,0.6920000000000001,0.556,0.239,0.33299999999999996,0.14300000000000002,0.614,0.259,0.7859999999999999,0.261,0.7829999999999999,2019-20
Isaiah Lewis,44,0.523,0.511,0.455,0.75,0.33299999999999996,0.43200000000000005,0.316,0,0.114,0.2,1,0.22699999999999998,0.6,2019-20
Keith  Haymon,35,0.5700000000000001,0.5710000000000001,0.114,0.25,1,0.114,1,0.25,0.7709999999999999,0.37,1,0.057,0.5,2019-20
Ajang Aguek,25,0.6689999999999999,0.66,0.6,0.733,0.545,0.16,0.25,1,0.24,0.5,1,0.6,0.667,2019-20
David  Cummard,4,0.303,0.25,0.25,1,0,0.25,0,NA,0.5,0,NA,0.5,0.5,2019-20
Charles Burns,2,0,0,0,NA,NA,0,NA,NA,1,0,NA,0,NA,2019-20
Total,1729,0.537,0.508,0.36700000000000005,0.609,0.41700000000000004,0.28600000000000003,0.33899999999999997,0.25,0.34700000000000003,0.36,0.838,0.307,0.701,2019-20
