shot_type,percent_of_shots,fg_percent,percent_of_shots_blocked,unblocked_fg_percent,season
At Rim,0.401,0.614,0.102,0.684,2013-14
2pt Jumpers,0.302,0.345,0.076,0.373,2013-14
3pt Shots,0.298,0.313,0.002,0.314,2013-14
