name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season
Tyrn Flowers,28,0.19699999999999998,0.165,0.519,0.015,0.04,1,2019-20
Raiquan Clark,22,0.077,0.065,0.5,0,0,NA,2019-20
Jack Ballantyne,5,0.161,0.15,0.6,0,0,NA,2019-20
Jashaun Agosto,3,0.023,0.019,0.5,0.022000000000000002,0,0,2019-20
Ashtyn Bradley,3,0.33299999999999996,0.667,1,0,0,NA,2019-20
Julian Batts,3,0.040999999999999995,0,0,0,0,NA,2019-20
Jackson Jermaine,2,0.023,0,0,0.013999999999999999,0,0,2019-20
Virshon Cotton,2,0.013999999999999999,0.026000000000000002,1,0,0,NA,2019-20
Ganlandou Cisse,1,0,0,NA,1,NA,0,2019-20
Ousmane Ndim,1,0.16699999999999998,0.25,1,0,0,NA,2019-20
Total,70,0.08800000000000001,0.078,0.524,0.012,0.006999999999999999,0.25,2019-20
