name,fga,ts_percent,e_fg_percent,percent_shots_at_rim,fg_percent_at_rim,percent_assisted_at_rim,percent_shots_2pt_j,fg_percent_2pt_jumpers,percent_assisted_2pt_j,percent_of_shots_3pt,x3fg_percent,percent_assisted_3s,fta_fga,ft_percent,season
Raiquan Clark,451,0.562,0.53,0.63,0.595,0.45,0.191,0.36,0.32299999999999995,0.18,0.321,0.885,0.488,0.664,2019-20
Tyrn Flowers,404,0.524,0.499,0.33899999999999997,0.62,0.588,0.166,0.373,0.52,0.495,0.305,0.852,0.235,0.716,2019-20
Jackson Jermaine,296,0.549,0.503,0.145,0.535,0.13,0.23600000000000002,0.386,0.14800000000000002,0.618,0.361,0.515,0.29100000000000004,0.8370000000000001,2019-20
Virshon Cotton,237,0.541,0.502,0.308,0.521,0.42100000000000004,0.131,0.387,0.25,0.561,0.34600000000000003,0.7829999999999999,0.228,0.852,2019-20
Julian Batts,200,0.603,0.562,0.245,0.51,0.32,0.08,0.312,0.2,0.675,0.40700000000000003,0.691,0.33,0.818,2019-20
Jashaun Agosto,180,0.5680000000000001,0.547,0.478,0.605,0.192,0.256,0.457,0.095,0.267,0.354,0.8240000000000001,0.35600000000000004,0.6559999999999999,2019-20
Ashtyn Bradley,109.00000000000001,0.464,0.436,0.055,0.5,0,0.11,0.583,0.5710000000000001,0.835,0.275,0.96,0.165,0.778,2019-20
Jack Ballantyne,57.99999999999999,0.5780000000000001,0.586,0.534,0.645,0.75,0.138,0.25,1,0.32799999999999996,0.42100000000000004,1,0.345,0.5,2019-20
Devin  Nicholson,13,0.8960000000000001,0.9229999999999999,0,NA,NA,0,NA,NA,1,0.615,0.875,0.154,0.5,2019-20
Ousmane Ndim,12,0.55,0.667,0.5,0.667,0.75,0.41700000000000004,0.8,0.75,0.083,0,NA,1.083,0.308,2019-20
Ganlandou Cisse,3,0.33899999999999997,0.33299999999999996,0.667,0.5,1,0.33299999999999996,0,NA,0,NA,NA,1,0.33299999999999996,2019-20
Brandon Bridgewater,3,0.33299999999999996,0.33299999999999996,0.33299999999999996,1,1,0,NA,NA,0.667,0,NA,0,NA,2019-20
"LABELLE,CHRIS",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019-20
Total,1966,0.551,0.52,0.365,0.586,0.435,0.174,0.392,0.313,0.461,0.344,0.7559999999999999,0.326,0.715,2019-20
