name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season
Isaac Neilson,45,0.258,0.22,0.564,0.128,0.263,0.833,2016-17
Conner Toolson,9,0.076,0.094,0.75,0.022000000000000002,0,0,2016-17
Zach Nelson,8,0.08,0.081,0.75,0,0,NA,2016-17
Andrew Bastien,7,0.222,0.158,0.5,0.059000000000000004,0.111,1,2016-17
Joonas Tahvainainen,6,0.316,0.33299999999999996,0.667,0,0,NA,2016-17
Brandon Randolph,6,0.040999999999999995,0.062,0.8,0.013999999999999999,0.042,1,2016-17
Hayden Schenck,4,0.026000000000000002,0.045,1,0.188,0.14300000000000002,0.33299999999999996,2016-17
Ivory Young,2,0.051,0,0,0,0,NA,2016-17
Kenneth Ogbe,1,0.015,0.025,1,0,0,NA,2016-17
Telly Davenport,1,0.053,0.077,1,0,0,NA,2016-17
Jordan Poydras,1,0,0,NA,0.021,0,0,2016-17
Total,90,0.1,0.10099999999999999,0.623,0.040999999999999995,0.071,0.615,2016-17
