name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season,team
Chima Moneke,47,0.18,0.21899999999999997,0.7140000000000001,0.071,0.077,0.5,2016-17,UCDavis
J.T. Adenrele,21,0.20199999999999999,0.265,0.722,0.047,0.037000000000000005,0.33299999999999996,2016-17,UCDavis
Garrison Goode,8,0.195,0.19,0.5,0,0,NA,2016-17,UCDavis
Siler Schneider,5,0.053,0.1,1,0.01,0.026000000000000002,1,2016-17,UCDavis
Lawrence White,5,0.046,0.038,0.5,0.015,0,0,2016-17,UCDavis
Brynton Lemar,3,0.023,0,0,0,0,NA,2016-17,UCDavis
Michael Henn,2,0.019,0.038,1,0.026000000000000002,0.077,1,2016-17,UCDavis
Darius Graham,1,0.022000000000000002,0.038,1,0,0,NA,2016-17,UCDavis
Georgi Funtarov,1,0.2,0.33299999999999996,1,0,0,NA,2016-17,UCDavis
Total,93,0.106,0.129,0.6890000000000001,0.027000000000000003,0.035,0.5,2016-17,UCDavis
