shot_type,percent_of_shots,fg_percent,percent_of_shots_blocked,unblocked_fg_percent,season
At Rim,0.261,0.618,0.09699999999999999,0.684,2018-19
2pt Jumpers,0.35700000000000004,0.371,0.145,0.434,2018-19
3pt Shots,0.382,0.345,0.02,0.35100000000000003,2018-19
