name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season
Mark Vital,30,0.13699999999999998,0.138,0.6920000000000001,0.22699999999999998,0.4,0.47100000000000003,2018-19
Mario Kegler,19,0.146,0.13,0.583,0.08199999999999999,0.083,0.33299999999999996,2018-19
Freddie Gillespie,16,0.128,0.094,0.6,0.20800000000000002,0.25,0.636,2018-19
Tristan Clark,12,0.08800000000000001,0.085,0.833,0.14300000000000002,0.20800000000000002,0.833,2018-19
Matthew Mayer,11,0.154,0.1,0.25,0.111,0.14300000000000002,0.429,2018-19
King McClure,9,0.033,0.059000000000000004,1,0.085,0.067,0.25,2018-19
Devonte Bandoo,5,0.037000000000000005,0.042,1,0.048,0.043,0.33299999999999996,2018-19
Flo Thamba,5,0.062,0.083,1,0.174,0.222,0.5,2018-19
Makai Mason,4,0.043,0.04,0.5,0.016,0.040999999999999995,1,2018-19
Jared Butler,2,0,0,NA,0.016,0.059000000000000004,1,2018-19
Darius Allen,2,0,0,NA,0.33299999999999996,1,0.5,2018-19
Obim Okeke,1,0,0,NA,1,1,1,2018-19
Total,116,0.086,0.083,0.652,0.10099999999999999,0.147,0.531,2018-19
