shot_type,percent_of_shots,fg_percent,percent_of_shots_blocked,unblocked_fg_percent,season,team
At Rim,0.387,0.557,0.109,0.625,2014-15,Canisius
2pt Jumpers,0.244,0.308,0.07,0.332,2014-15,Canisius
3pt Shots,0.37,0.322,0.011000000000000001,0.326,2014-15,Canisius
