name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season
Marvelle Harris,35,0.28300000000000003,0.364,0.9229999999999999,0.083,0.079,0.33299999999999996,2012-13
Darren White,15,0.172,0.22,1,0.046,0.055999999999999994,0.5,2012-13
Darius Leonard,13,0.184,0.226,0.778,0.03,0.018000000000000002,0.25,2012-13
Reco McCarter,12,0.111,0.079,0.455,0,0,NA,2012-13
Antwon Oliver,10,0.225,0.172,0.556,0.032,0.091,1,2012-13
Leek Leek,6,0.207,0.235,0.667,0,0,NA,2012-13
D.J. Mason,5,0.273,0.4,0.667,0.133,0.33299999999999996,0.5,2012-13
Darian Hooker,4,0.027000000000000003,0.053,1,0.009000000000000001,0,0,2012-13
Trey Freeman,3,0.012,0.024,1,0.004,0,0,2012-13
Trae Bremer,2,0.125,0,0,0.111,0.33299999999999996,1,2012-13
Andrew Ryan,2,0.042,0.065,1,0,0,NA,2012-13
Jordan Faciane,1,0,NA,NA,0,0,NA,2012-13
Total,108,0.14,0.171,0.775,0.025,0.025,0.391,2012-13
