name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season,team
Davon Haynes,26,0.134,0.141,0.667,0.049,0,0,2013-14,Ark.-PineBluff
Daniel Broughton,13,0.125,0.172,0.625,0.037000000000000005,0.028999999999999998,0.25,2013-14,Ark.-PineBluff
Tevin Hammond,5,0.055999999999999994,0.048,0.4,0,0,NA,2013-14,Ark.-PineBluff
Jaylon Floyd,4,0.154,0.1,0.5,0,NA,NA,2013-14,Ark.-PineBluff
Deandre McIntrye,4,0.055999999999999994,0.04,0.5,0.095,0,0,2013-14,Ark.-PineBluff
Jordan Brown,3,0.14300000000000002,0.182,1,0.111,NA,0,2013-14,Ark.-PineBluff
Trent Whiting,3,0.08800000000000001,0.05,0.33299999999999996,0,0,NA,2013-14,Ark.-PineBluff
Marcel Mosley,3,0.025,0.025,0.5,0.016,0.033,1,2013-14,Ark.-PineBluff
Sean Tingle,2,0.067,0.071,0.5,0,0,NA,2013-14,Ark.-PineBluff
Chandler Savage,2,0.053,0.095,1,0,0,NA,2013-14,Ark.-PineBluff
Jared Young,1,1,1,1,0,0,NA,2013-14,Ark.-PineBluff
Total,66,0.087,0.096,0.615,0.028999999999999998,0.015,0.154,2013-14,Ark.-PineBluff
