shot_type,percent_of_shots,fg_percent,percent_of_shots_blocked,unblocked_fg_percent,season
At Rim,0.382,0.633,0.064,0.6759999999999999,2013-14
2pt Jumpers,0.256,0.369,0.065,0.395,2013-14
3pt Shots,0.363,0.358,0.013999999999999999,0.363,2013-14
