name,fga,ts_percent,e_fg_percent,percent_shots_at_rim,fg_percent_at_rim,percent_assisted_at_rim,percent_shots_2pt_j,fg_percent_2pt_jumpers,percent_assisted_2pt_j,percent_of_shots_3pt,x3fg_percent,percent_assisted_3s,fta_fga,ft_percent,season
Tevin Hammond,309,0.522,0.455,0.28800000000000003,0.47200000000000003,0.19,0.17800000000000002,0.23600000000000002,0.154,0.534,0.345,0.667,0.544,0.7440000000000001,2013-14
Davon Haynes,294,0.538,0.509,0.534,0.631,0.475,0.35,0.33,0.5589999999999999,0.11599999999999999,0.324,0.909,0.531,0.622,2013-14
Marcel Mosley,264,0.5730000000000001,0.532,0.303,0.5,0.175,0.239,0.47600000000000003,0.2,0.45799999999999996,0.38799999999999996,0.851,0.36,0.768,2013-14
Daniel Broughton,227,0.462,0.42700000000000005,0.282,0.45299999999999996,0.517,0.47100000000000003,0.327,0.6859999999999999,0.247,0.39299999999999996,0.727,0.242,0.727,2013-14
Ghiavonni Robinson,194,0.43300000000000005,0.41,0.124,0.375,0.444,0.18600000000000003,0.16699999999999998,0.33299999999999996,0.691,0.321,0.884,0.149,0.7240000000000001,2013-14
Deandre McIntrye,77,0.494,0.474,0.46799999999999997,0.6940000000000001,0.68,0.273,0.33299999999999996,0.14300000000000002,0.26,0.15,1,0.221,0.647,2013-14
Trent Whiting,71,0.511,0.5,0.479,0.588,0.45,0.239,0.11800000000000001,0.5,0.282,0.45,0.889,0.563,0.525,2013-14
Chandler Savage,55.00000000000001,0.463,0.418,0.691,0.5529999999999999,0.23800000000000002,0.182,0.2,0.5,0.127,0,NA,0.5820000000000001,0.594,2013-14
Sean Tingle,44,0.47600000000000003,0.409,0.682,0.467,0.429,0.295,0.308,0.75,0.023,0,NA,0.909,0.6,2013-14
Jaylon Floyd,34,0.5660000000000001,0.588,0.765,0.769,0.65,0.20600000000000002,0,NA,0.028999999999999998,0,NA,0.41200000000000003,0.429,2013-14
Jordan Brown,23,0.438,0.478,0.609,0.7859999999999999,0.818,0.391,0,NA,0,NA,NA,0.609,0.28600000000000003,2013-14
Trent Jeffries,7.000000000000001,0.267,0.14300000000000002,0.5710000000000001,0.25,1,0.28600000000000003,0,NA,0.14300000000000002,0,NA,0.7140000000000001,0.6,2013-14
Roy Jackson,3,0.42700000000000005,0.5,0.33299999999999996,0,NA,0,NA,NA,0.667,0.5,1,2,0.33299999999999996,2013-14
Jared Young,2,0.73,1,0.5,1,0,0.5,1,1,0,NA,NA,1.5,0.33299999999999996,2013-14
"DAVIS,TYLER",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-14
"WATERS,JAMEL",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-14
"OAKLEY,TWANN",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-14
"MILLER,MALCOLM",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-14
"GODFREY,CALVIN",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-14
"ARMSTRONG,TONY",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-14
Total,1604,0.509,0.47100000000000003,0.373,0.555,0.425,0.27699999999999997,0.302,0.44799999999999995,0.35,0.34299999999999997,0.7979999999999999,0.42,0.6629999999999999,2013-14
