shot_type,percent_of_shots,fg_percent,percent_of_shots_blocked,unblocked_fg_percent,season,team
At Rim,0.33,0.591,0.076,0.64,2019-20,Fla.Atlantic
2pt Jumpers,0.29,0.4,0.024,0.41,2019-20,Fla.Atlantic
3pt Shots,0.38,0.33899999999999997,0.006999999999999999,0.342,2019-20,Fla.Atlantic
