start_of_poss,percent_of_initial_attempts,e_fg_percent,percent_shots_at_rim,fg_percent_at_rim,percent_shots_2pt_jumpers,fg_percent_2pt_jumpers,percent_shots_3pt,fg_percent_3pt,season,team
"Rebound, 0-10 s",0.129,0.445,0.38299999999999995,0.488,0.191,0.3,0.426,0.315,2019-20,Fla.Atlantic
"Rebound, 11-30 s",0.23399999999999999,0.499,0.299,0.602,0.32799999999999996,0.40299999999999997,0.373,0.33299999999999996,2019-20,Fla.Atlantic
"Score, 0-10 s",0.061,0.602,0.306,0.6,0.235,0.478,0.45899999999999996,0.444,2019-20,Fla.Atlantic
"Score, 11-30 s",0.376,0.47,0.262,0.5660000000000001,0.354,0.433,0.384,0.292,2019-20,Fla.Atlantic
"Steal, 0-10 s",0.062,0.645,0.64,0.75,0.12,0.25,0.24,0.375,2019-20,Fla.Atlantic
"Steal, 11-30 s",0.022000000000000002,0.47100000000000003,0.314,0.455,0.2,0.5710000000000001,0.486,0.294,2019-20,Fla.Atlantic
Transition,0.252,0.532,0.428,0.603,0.184,0.34700000000000003,0.38799999999999996,0.361,2019-20,Fla.Atlantic
