name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season
Jailyn Ingram,13,0.10099999999999999,0.139,0.909,0.021,0.032,0.5,2019-20
Karlis Silins,12,0.14300000000000002,0.109,0.545,0.016,0.059000000000000004,1,2019-20
Aleksandar Zecevic,10,0.079,0.10300000000000001,0.8,0.069,0.073,0.6,2019-20
Madiaw  Niang,10,0.28600000000000003,0.304,0.7,0,0,NA,2019-20
Jaylen Sebree,5,0.115,0.2,1,0.059000000000000004,0,0,2019-20
Michael Forrest,5,0.04,0.034,0.5,0,0,NA,2019-20
D.J.  Robertson,4,0.067,0.125,1,0.091,0.33299999999999996,1,2019-20
Dardan Kapiti,4,0.222,0.231,0.75,0,0,NA,2019-20
Kenan  Blackshear,2,0.031,0.059000000000000004,1,0.027999999999999997,0.091,1,2019-20
Cornelius Taylor,2,0,0,NA,0.019,0.026000000000000002,0.5,2019-20
Everett  Winchester,1,0.036000000000000004,0,0,0,0,NA,2019-20
Richardson  Maitre,1,0,0,NA,0.013999999999999999,0,0,2019-20
Total,69,0.08800000000000001,0.105,0.74,0.026000000000000002,0.039,0.5710000000000001,2019-20
