name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season,team
Isaac Johnson,19,0.15,0.174,0.789,0,0,NA,2018-19,AppalachianSt.
Tyrell Johnson,14,0.16699999999999998,0.151,0.615,0.013999999999999999,0,0,2018-19,AppalachianSt.
Adrian Delph,11,0.21600000000000003,0.188,0.545,0,0,NA,2018-19,AppalachianSt.
Hunter Seacat,7,0.067,0.035,0.33299999999999996,0.03,0.091,1,2018-19,AppalachianSt.
Joseph Battle,6,0.182,0.263,0.833,0,0,NA,2018-19,AppalachianSt.
Ronshad Shabazz,5,0.016,0,0,0.017,0.019,0.5,2018-19,AppalachianSt.
Bennett Holley,3,0.5,0.4,0.667,0,0,NA,2018-19,AppalachianSt.
Justin Forrest,2,0.008,0.015,1,0.016,0,0,2018-19,AppalachianSt.
Jake Wilson,2,0.14300000000000002,0,0,0,NA,NA,2018-19,AppalachianSt.
Breki Gylfason,1,0,0,NA,0,NA,NA,2018-19,AppalachianSt.
Michael Bibby,1,0.16699999999999998,0,0,0,0,NA,2018-19,AppalachianSt.
Total,71,0.092,0.09300000000000001,0.609,0.012,0.013000000000000001,0.4,2018-19,AppalachianSt.
