name,fga,ts_percent,e_fg_percent,percent_shots_at_rim,fg_percent_at_rim,percent_assisted_at_rim,percent_shots_2pt_j,fg_percent_2pt_jumpers,percent_assisted_2pt_j,percent_of_shots_3pt,x3fg_percent,percent_assisted_3s,fta_fga,ft_percent,season
Mike Moore,476.99999999999994,0.561,0.504,0.222,0.632,0.418,0.344,0.317,0.25,0.434,0.391,0.852,0.4,0.8170000000000001,2011-12
Nathaniel Lester,384,0.49499999999999994,0.423,0.336,0.5429999999999999,0.457,0.474,0.35200000000000004,0.547,0.19,0.26,1,0.47700000000000004,0.77,2011-12
Shemiye McLendon,181,0.4320000000000001,0.392,0.133,0.45799999999999996,0.273,0.44799999999999995,0.33299999999999996,0.40700000000000003,0.42,0.289,0.909,0.23800000000000002,0.7440000000000001,2011-12
David Imes,178,0.462,0.42100000000000004,0.27,0.41700000000000004,0.4,0.601,0.43,0.804,0.129,0.261,1,0.315,0.696,2011-12
Stevie Mejia,148,0.45399999999999996,0.43200000000000005,0.264,0.48700000000000004,0.105,0.365,0.278,0.267,0.37200000000000005,0.364,0.95,0.33799999999999997,0.56,2011-12
Dwan McMillan,145,0.445,0.36200000000000004,0.503,0.479,0.314,0.434,0.254,0.312,0.062,0.111,1,0.669,0.67,2011-12
Stephen Nwaukoni,97,0.547,0.474,0.711,0.551,0.526,0.289,0.28600000000000003,0.5,0,NA,NA,0.753,0.7120000000000001,2011-12
Moussa Kone,70,0.5770000000000001,0.614,0.7290000000000001,0.765,0.718,0.271,0.21100000000000002,0.25,0,NA,NA,0.529,0.405,2011-12
Matt Grogan,35,0.42000000000000004,0.4,0.086,0.667,0,0.257,0.33299999999999996,1,0.657,0.261,1,0.114,0.75,2011-12
Bryant Crowder,15,0.543,0.6,0.667,0.8,0.5,0.33299999999999996,0.2,0,0,NA,NA,0.867,0.385,2011-12
Jereme Good,1,0,0,0,NA,NA,1,0,NA,0,NA,NA,0,NA,2011-12
Total,1730.9999999999998,0.501,0.449,0.319,0.56,0.44,0.41200000000000003,0.331,0.479,0.26899999999999996,0.33299999999999996,0.903,0.43200000000000005,0.718,2011-12
D-I Team Averages,NA,0.542,0.504,0.38299999999999995,0.609,0.418,0.293,0.35700000000000004,0.35,0.32299999999999995,0.34299999999999997,0.8490000000000001,0.426,0.691,2011-12
