name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season,team
Trae Anderson,21,0.091,0.073,0.5379999999999999,0.066,0.055999999999999994,0.25,2014-15,EasternIll.
Chris Olivier,17,0.13699999999999998,0.14300000000000002,0.6920000000000001,0.026000000000000002,0.027999999999999997,0.5,2014-15,EasternIll.
Luke Piotrowski,12,0.111,0.071,0.4,0.149,0.235,0.5710000000000001,2014-15,EasternIll.
Keenen Anderson,4,0.09699999999999999,0.125,0.667,0.067,0,0,2014-15,EasternIll.
Josh Piper,2,0.133,0.125,0.5,0,0,NA,2014-15,EasternIll.
Letrell Viser,2,0,0,NA,0.043,0,0,2014-15,EasternIll.
Anthony Johnson,2,0,0,NA,0.33299999999999996,0.667,1,2014-15,EasternIll.
Reggie Smith,1,0,0,NA,0.016,0,0,2014-15,EasternIll.
Jake Verhagen,1,0.33299999999999996,0.33299999999999996,1,0,NA,NA,2014-15,EasternIll.
Dylan Chatman,1,0.071,0,0,0,0,NA,2014-15,EasternIll.
Total,63,0.083,0.078,0.579,0.042,0.045,0.4,2014-15,EasternIll.
