name,fga,ts_percent,e_fg_percent,percent_shots_at_rim,fg_percent_at_rim,percent_assisted_at_rim,percent_shots_2pt_j,fg_percent_2pt_jumpers,percent_assisted_2pt_j,percent_of_shots_3pt,x3fg_percent,percent_assisted_3s,fta_fga,ft_percent,season
Alex Francis,361,0.5650000000000001,0.53,0.634,0.594,0.522,0.26,0.38299999999999995,0.556,0.105,0.342,0.9229999999999999,0.524,0.667,2011-12
Frankie Dobbs,312,0.53,0.462,0.135,0.524,0.182,0.18899999999999997,0.28800000000000003,0.294,0.6759999999999999,0.332,0.7140000000000001,0.439,0.818,2011-12
Corey Maynard,196,0.522,0.515,0.28600000000000003,0.5710000000000001,0.188,0.11699999999999999,0.391,0.33299999999999996,0.597,0.342,0.8,0.128,0.6,2011-12
Raphael Jordan,175,0.515,0.49700000000000005,0.2,0.7140000000000001,0.4,0.24,0.262,0.091,0.56,0.34700000000000003,0.941,0.217,0.6579999999999999,2011-12
Claybrin McMath,163,0.42300000000000004,0.405,0.233,0.5529999999999999,0.429,0.276,0.4,0.444,0.491,0.225,1,0.11,0.722,2011-12
Ben Altit,156,0.44800000000000006,0.429,0.26899999999999996,0.595,0.44,0.423,0.364,0.75,0.308,0.25,1,0.141,0.682,2011-12
Daniel Calandrillo,107,0.43500000000000005,0.42100000000000004,0.168,0.611,0.273,0.299,0.312,0.3,0.5329999999999999,0.281,1,0.11199999999999999,0.667,2011-12
Erick Smith,51,0.378,0.373,0.275,0.643,0.222,0.451,0.304,0.429,0.275,0.14300000000000002,1,0.294,0.4,2011-12
Vlad Kondratyev,47,0.463,0.46799999999999997,0.34,0.75,0.5,0.489,0.304,1,0.17,0.25,1,0.17,0.375,2011-12
Troy Robinson,42,0.33899999999999997,0.298,0.28600000000000003,0.583,0.5710000000000001,0.35700000000000004,0.267,0.75,0.35700000000000004,0.067,1,0.262,0.636,2011-12
Jordan Harris,15,0.345,0.36700000000000005,0.467,0.429,0.33299999999999996,0.267,0.25,0,0.267,0.25,1,0.33299999999999996,0.2,2011-12
Patrick Matthews,1,0,0,0,NA,NA,1,0,NA,0,NA,NA,0,NA,2011-12
Total,1626.0000000000002,0.49899999999999994,0.46799999999999997,0.313,0.595,0.419,0.263,0.337,0.493,0.424,0.303,0.852,0.295,0.69,2011-12
D-I Team Averages,NA,0.542,0.504,0.38299999999999995,0.609,0.418,0.293,0.35700000000000004,0.35,0.32299999999999995,0.34299999999999997,0.8490000000000001,0.426,0.691,2011-12
