name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season,team
Liam Thomas,29,0.2,0.205,0.72,0.1,0.077,0.25,2015-16,NichollsSt.
Adam Ward,18,0.172,0.182,0.667,0.083,0.077,0.33299999999999996,2015-16,NichollsSt.
Kyle Caudill,15,0.16899999999999998,0.22,0.9,0.091,0,0,2015-16,NichollsSt.
Johnathan Bell,12,0.083,0.08,0.444,0.034,0.053,0.5,2015-16,NichollsSt.
Ja'Dante' Frye,11,0.066,0.09,0.889,0.02,0,0,2015-16,NichollsSt.
T.J. Carpenter,10,0.08199999999999999,0.1,0.7140000000000001,0.047,0.071,0.33299999999999996,2015-16,NichollsSt.
Quinton Thomas,3,0.083,0.077,0.5,0,0,NA,2015-16,NichollsSt.
Shane Rillieux,2,0.023,0.024,0.5,0,0,NA,2015-16,NichollsSt.
Luka Kamber,2,0.111,0.125,0.5,0,0,NA,2015-16,NichollsSt.
Total,102,0.107,0.127,0.7040000000000001,0.045,0.031,0.21100000000000002,2015-16,NichollsSt.
