name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season,team
Novak Topalovic,14,0.077,0.031,0.25,0.042,0.06,0.667,2017-18,IdahoSt.
Geno Luzcando,8,0.057,0.085,0.857,0.02,0.043,1,2017-18,IdahoSt.
Blake Truman,7,0.235,0.33299999999999996,0.5,0.2,0,0,2017-18,IdahoSt.
Jacob McCord,5,0.16,0.182,0.5,0.045,0,0,2017-18,IdahoSt.
Kyle Ingram,4,0.222,0.273,0.75,0,0,NA,2017-18,IdahoSt.
Sam Dowd,1,0,0,NA,0.077,0,0,2017-18,IdahoSt.
Brandon Boyd,1,0.008,0,0,0,0,NA,2017-18,IdahoSt.
Callum Kimberley,1,1,NA,0,NA,NA,NA,2017-18,IdahoSt.
Jared Stutzman,1,0.016,0,0,0,0,NA,2017-18,IdahoSt.
Total,42,0.052000000000000005,0.044000000000000004,0.5,0.027999999999999997,0.027000000000000003,0.41700000000000004,2017-18,IdahoSt.
