name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season,team
Giorgi Bezhanishvili,32,0.153,0.11900000000000001,0.542,0.064,0.091,0.625,2018-19,Illinois
Ayo Dosunmu,10,0.045,0.057999999999999996,0.833,0.03,0.037000000000000005,0.33299999999999996,2018-19,Illinois
Adonis De La Rosa,8,0.318,0.364,0.5710000000000001,0.031,0,0,2018-19,Illinois
Aaron Jordan,8,0.171,0.35700000000000004,0.7140000000000001,0,0,NA,2018-19,Illinois
Kipper Nichols,7,0.096,0.028999999999999998,0.2,0.032,0.037000000000000005,0.5,2018-19,Illinois
Andres Feliz,6,0.027000000000000003,0.016,0.33299999999999996,0.045,0.04,0.33299999999999996,2018-19,Illinois
Da'Monte Williams,6,0.10800000000000001,0.059000000000000004,0.25,0.133,0,0,2018-19,Illinois
Alan Griffin,6,0.105,0.154,1,0.308,0,0,2018-19,Illinois
Trent Frazier,1,0,0,NA,0.011000000000000001,0,0,2018-19,Illinois
Samba Kane,1,0.091,0.111,1,0,0,NA,2018-19,Illinois
Tevian Jones,1,0,0,NA,0,0,NA,2018-19,Illinois
Samson Oladimeji,1,0.5,NA,0,0,0,NA,2018-19,Illinois
Total,87,0.08900000000000001,0.081,0.55,0.042,0.040999999999999995,0.33299999999999996,2018-19,Illinois
