name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season
Tacko Fall,19,0.183,0.18600000000000003,0.8420000000000001,0,0,NA,2015-16
Shaheed Davis,18,0.221,0.278,0.667,0.069,0,0,2015-16
A.J. Davis,15,0.099,0.106,0.5379999999999999,0.031,0,0,2015-16
Justin McBride,15,0.16899999999999998,0.18899999999999997,0.769,0.045,0.053,0.5,2015-16
Staphon Blair,10,0.11800000000000001,0.152,0.833,0.28600000000000003,0.33299999999999996,0.25,2015-16
Tanksley Efianayi,6,0.17600000000000002,0.071,0.16699999999999998,0,0,NA,2015-16
Adonys Henriquez,4,0.06,0.111,1,0,0,NA,2015-16
Chad Brown,3,0.25,0.5,0.5,0.33299999999999996,NA,0,2015-16
Matt Williams,3,0.05,0,0,0.027999999999999997,0.077,1,2015-16
Chance McSpadden,2,0.032,0.03,0.5,0,0,NA,2015-16
Daiquan Walker,2,0.016,0,0,0.017,0,0,2015-16
Total,97,0.121,0.138,0.667,0.038,0.026000000000000002,0.231,2015-16
