shot_type,percent_of_shots,fg_percent,percent_of_shots_blocked,unblocked_fg_percent,season
At Rim,0.423,0.536,0.129,0.615,2015-16
2pt Jumpers,0.22899999999999998,0.331,0.077,0.359,2015-16
3pt Shots,0.348,0.324,0.003,0.325,2015-16
