name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season
Deshawn Stephens,39,0.37200000000000005,0.308,0.552,0.213,0.25,0.6,2011-12
Jamaal Franklin,26,0.19399999999999998,0.188,0.684,0.048,0.038,0.28600000000000003,2011-12
Tim Shelton,26,0.313,0.326,0.667,0.068,0,0,2011-12
Garrett Green,23,0.221,0.23800000000000002,0.882,0.102,0.059000000000000004,0.16699999999999998,2011-12
Chase Tapley,10,0.036000000000000004,0.031,0.667,0.034,0.034,0.33299999999999996,2011-12
Alec Williams,5,0.188,0.2,0.667,0.062,0,0,2011-12
James Rahon,3,0.08,0.055999999999999994,0.5,0.009000000000000001,0.021,1,2011-12
Narbeh Ebrahimian,1,0,0,NA,0.25,NA,0,2011-12
LaBradford Franklin,1,0,0,NA,0.031,0,0,2011-12
Total,134,0.182,0.172,0.67,0.047,0.04,0.316,2011-12
