name,fga,ts_percent,e_fg_percent,percent_shots_at_rim,fg_percent_at_rim,percent_assisted_at_rim,percent_shots_2pt_j,fg_percent_2pt_jumpers,percent_assisted_2pt_j,percent_of_shots_3pt,x3fg_percent,percent_assisted_3s,fta_fga,ft_percent,season
Chase Tapley,440.00000000000006,0.56,0.542,0.191,0.774,0.32299999999999995,0.40700000000000003,0.324,0.379,0.402,0.435,0.87,0.18899999999999997,0.723,2011-12
Jamaal Franklin,400,0.5630000000000001,0.496,0.245,0.7040000000000001,0.507,0.36200000000000004,0.366,0.151,0.392,0.325,0.647,0.5,0.8,2011-12
James Rahon,259,0.49300000000000005,0.483,0.09699999999999999,0.72,0.278,0.42100000000000004,0.431,0.298,0.483,0.32,0.875,0.162,0.595,2011-12
Xavier Thames,244,0.517,0.43200000000000005,0.213,0.615,0.156,0.5820000000000001,0.359,0.059000000000000004,0.205,0.3,0.5329999999999999,0.5,0.828,2011-12
Garrett Green,140,0.5700000000000001,0.5820000000000001,0.55,0.818,0.73,0.42100000000000004,0.28800000000000003,0.647,0.028999999999999998,0.25,1,0.5710000000000001,0.5,2011-12
Tim Shelton,134,0.513,0.489,0.5,0.642,0.512,0.44,0.35600000000000004,0.429,0.06,0.125,0,0.34299999999999997,0.63,2011-12
Deshawn Stephens,125,0.5710000000000001,0.608,0.624,0.667,0.5770000000000001,0.376,0.511,0.375,0,NA,NA,0.504,0.397,2011-12
LaBradford Franklin,74,0.516,0.426,0.23,0.647,0.545,0.43200000000000005,0.406,0,0.33799999999999997,0.2,0.8,0.486,0.861,2011-12
Alec Williams,67,0.542,0.493,0.239,0.625,0.8,0.478,0.43799999999999994,0.643,0.284,0.316,0.5,0.358,0.792,2011-12
Narbeh Ebrahimian,12,0.261,0.25,0.25,1,0.33299999999999996,0.33299999999999996,0,NA,0.41700000000000004,0,NA,0.25,0.33299999999999996,2011-12
Jeremy Castleberry,6,0.41700000000000004,0.41700000000000004,0,NA,NA,0.16699999999999998,1,1,0.833,0.2,1,0,NA,2011-12
Ryan Staten,1,0.769,1,0,NA,NA,1,1,1,0,NA,NA,2,0.5,2011-12
Aaron Douglas,1,0.256,0,0,NA,NA,0,NA,NA,1,0,NA,2,0.5,2011-12
"GORDON,DREW",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011-12
Total,1903,0.54,0.505,0.272,0.708,0.489,0.426,0.37,0.29,0.303,0.342,0.772,0.369,0.701,2011-12
D-I Team Averages,NA,0.542,0.504,0.38299999999999995,0.609,0.418,0.293,0.35700000000000004,0.35,0.32299999999999995,0.34299999999999997,0.8490000000000001,0.426,0.691,2011-12
