start_of_poss,percent_of_initial_attempts,e_fg_percent,percent_shots_at_rim,fg_percent_at_rim,percent_shots_2pt_jumpers,fg_percent_2pt_jumpers,percent_shots_3pt,fg_percent_3pt,season
"Rebound, 0-10 s",0.126,0.49200000000000005,0.431,0.5529999999999999,0.188,0.297,0.381,0.34700000000000003,2015-16
"Rebound, 11-30 s",0.231,0.435,0.28300000000000003,0.539,0.386,0.353,0.331,0.294,2015-16
"Opp score, 0-10 s",0.08,0.556,0.32799999999999996,0.585,0.23199999999999998,0.483,0.44,0.382,2015-16
"Opp score, 11-30 s",0.36200000000000004,0.489,0.251,0.542,0.349,0.426,0.4,0.341,2015-16
"Steal, 0-10 s",0.062,0.7290000000000001,0.7709999999999999,0.797,0.073,0.28600000000000003,0.156,0.4,2015-16
"Steal, 11-30 s",0.022000000000000002,0.6759999999999999,0.235,0.625,0.324,0.545,0.441,0.5329999999999999,2015-16
Transition,0.268,0.5660000000000001,0.478,0.65,0.175,0.37,0.34700000000000003,0.366,2015-16
