name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season,team
Eric Stuteville,25,0.19399999999999998,0.22399999999999998,0.792,0.019,0.067,1,2015-16,SacramentoSt.
Justin Strings,22,0.17600000000000002,0.185,0.667,0.04,0.040999999999999995,0.5,2015-16,SacramentoSt.
Nick Hornsby,19,0.174,0.213,0.667,0.037000000000000005,0,0,2015-16,SacramentoSt.
Cody Demps,7,0.062,0.09300000000000001,0.8,0.024,0,0,2015-16,SacramentoSt.
James Herrick,2,0.2,0.25,0.5,0,0,NA,2015-16,SacramentoSt.
Mason Stuteville,2,0.222,0.25,0.5,0,0,NA,2015-16,SacramentoSt.
Jeff Wu,1,0,0,NA,0,0,NA,2015-16,SacramentoSt.
Jiday Ugbaja,1,0.032,0.059000000000000004,1,0,0,NA,2015-16,SacramentoSt.
Dreon Barlett,1,0.033,0.071,1,0,0,NA,2015-16,SacramentoSt.
Marcus Graves,1,0.009000000000000001,0.013999999999999999,1,0,0,NA,2015-16,SacramentoSt.
Grant Dressler,1,0,0,NA,0.1,NA,0,2015-16,SacramentoSt.
Total,82,0.111,0.136,0.725,0.022000000000000002,0.013999999999999999,0.25,2015-16,SacramentoSt.
