name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season
Paul Gombwer,26,0.25,0.22899999999999998,0.5329999999999999,0.244,0.2,0.273,2012-13
Cedrick Bowen,21,0.212,0.23800000000000002,0.833,0.067,0.077,0.33299999999999996,2012-13
Allie Fullah,16,0.209,0.191,0.643,0.071,0.111,0.5,2012-13
Arlon Harper,12,0.062,0.087,0.857,0.036000000000000004,0.068,0.75,2012-13
Mathiang Muo,8,0.10300000000000001,0.125,0.5,0.049,0,0,2012-13
Saah Nimley,5,0.032,0.044000000000000004,0.667,0.023,0.034,0.5,2012-13
Joe Williams,4,0.188,0.214,1,0.14300000000000002,0,0,2012-13
Malcolm Bernard,3,0.1,0,0,0.071,0,0,2012-13
Sheldon Strickland,2,0,0,NA,0.028999999999999998,0,0,2012-13
Matt Kennedy,1,0,0,NA,0.059000000000000004,0.125,1,2012-13
Greg Dorleus,1,0.33299999999999996,0.5,1,NA,NA,NA,2012-13
Jeremy Sexton,1,0.018000000000000002,0.034,1,0,0,NA,2012-13
Total,100,0.115,0.136,0.691,0.055999999999999994,0.057,0.345,2012-13
