name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season,team
Dave Dudzinski,34,0.168,0.17,0.625,0.068,0.067,0.4,2012-13,HolyCross
Eric Obeysekere,16,0.326,0.258,0.5329999999999999,0.048,0.125,1,2012-13,HolyCross
Phil Beans,9,0.163,0.138,0.5710000000000001,0.04,0.062,0.5,2012-13,HolyCross
Taylor Abt,8,0.33299999999999996,0.16699999999999998,0.28600000000000003,0.111,0.25,1,2012-13,HolyCross
Christopher Morgan,6,0.385,0.125,0.2,0.25,1,1,2012-13,HolyCross
Cullen Hamilton,4,0.125,0,0,0.042,0.059000000000000004,0.5,2012-13,HolyCross
Jordan Stevens,3,0.1,0.062,0.33299999999999996,0,0,NA,2012-13,HolyCross
Malcolm Miller,2,0.045,0.036000000000000004,0.5,0,0,NA,2012-13,HolyCross
Justin Burrell,1,0,0,NA,0.006999999999999999,0.02,1,2012-13,HolyCross
Total,83,0.14,0.12,0.49200000000000005,0.035,0.055,0.556,2012-13,HolyCross
