shot_type,percent_of_shots,fg_percent,percent_of_shots_blocked,unblocked_fg_percent,season
At Rim,0.33899999999999997,0.552,0.122,0.629,2012-13
2pt Jumpers,0.299,0.392,0.065,0.42,2012-13
3pt Shots,0.36200000000000004,0.318,0.008,0.321,2012-13
