name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season
Elijah Olaniyi,19,0.165,0.177,0.611,0,0,NA,2017-18
Junior Saintel,17,0.114,0.09300000000000001,0.467,0.051,0.14300000000000002,0.5,2017-18
Jakub Petras,14,0.171,0.156,0.583,0.047,0.071,0.5,2017-18
Tyrell Sturdivant,8,0.095,0.13,0.75,0,0,NA,2017-18
Anthony Ochefu,7,0.15,0.278,0.833,0.2,NA,0,2017-18
Jaron Cornish,6,0.044000000000000004,0.036000000000000004,0.4,0.048,0,0,2017-18
Bryan Sekunda,3,0.14300000000000002,0,0,0.07400000000000001,0.14300000000000002,0.5,2017-18
UC Iroegbu,2,0.015,0,0,0,0,NA,2017-18
Andrew Garcia,2,0.105,0.125,0.5,0,0,NA,2017-18
Akwasi Yeboah,2,0.017,0.013999999999999999,0.5,0,0,NA,2017-18
Jordan McKenzie,1,0,0,NA,0.031,0,0,2017-18
Michael Almonacy,1,0.067,0,0,0,NA,NA,2017-18
Total,82,0.08900000000000001,0.092,0.563,0.028999999999999998,0.032,0.33299999999999996,2017-18
