name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season
Hunter Mickelson,26,0.29,0.244,0.5,0.067,0.125,0.667,2011-12
Devonta Abron,26,0.22699999999999998,0.22699999999999998,0.667,0.128,0.17600000000000002,0.273,2011-12
Michael Sanchez,12,0.172,0.28600000000000003,0.727,0.026000000000000002,0,0,2011-12
Marvell Waithe,10,0.128,0.069,0.33299999999999996,0.174,0.14300000000000002,0.25,2011-12
Bj Young,10,0.040999999999999995,0.06,1,0.035,0.037000000000000005,0.33299999999999996,2011-12
Rickey Scott,7,0.04,0.053,0.75,0.027999999999999997,0.025,0.33299999999999996,2011-12
Mardracus Wade,6,0.078,0.111,0.75,0.034,0,0,2011-12
Brandon Mitchell,4,0.174,0.214,0.75,0,0,NA,2011-12
Julysses Nobles,4,0.018000000000000002,0.03,1,0.05,0.059000000000000004,0.33299999999999996,2011-12
Rashad Madden,4,0.07,0.115,1,0.015,0,0,2011-12
Marshawn Powell,3,0.188,0.214,1,0,0,NA,2011-12
Total,112,0.113,0.125,0.675,0.055,0.059000000000000004,0.33299999999999996,2011-12
