name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season,team
Jordan Washington,52,0.19899999999999998,0.161,0.449,0.038,0,0,2015-16,Iona
Isaiah Williams,19,0.17300000000000001,0.172,0.647,0,0,NA,2015-16,Iona
Taylor Bessick,15,0.278,0.355,0.733,0,0,NA,2015-16,Iona
Aaron Rountree,12,0.14800000000000002,0.17,0.667,0,0,NA,2015-16,Iona
A.J. English,6,0.048,0.068,0.833,0,0,NA,2015-16,Iona
Deyshonne Much,5,0.085,0.11800000000000001,0.8,0,0,NA,2015-16,Iona
Jahaad Proctor,3,0.06,0.094,1,0,0,NA,2015-16,Iona
Ibn Muhammad,1,0.032,0.067,1,0,0,NA,2015-16,Iona
Rickey McGill,1,0.031,0,0,0,0,NA,2015-16,Iona
Total,114,0.138,0.142,0.596,0.009000000000000001,0,0,2015-16,Iona
