shot_type,percent_of_shots,fg_percent,percent_of_shots_blocked,unblocked_fg_percent,season,team
At Rim,0.41100000000000003,0.534,0.132,0.615,2015-16,Iona
2pt Jumpers,0.22899999999999998,0.32899999999999996,0.044000000000000004,0.344,2015-16,Iona
3pt Shots,0.36,0.358,0.008,0.361,2015-16,Iona
