name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season
Dane Smith,33,0.205,0.222,0.667,0.106,0.156,0.556,2011-12
Myles Taylor,23,0.14400000000000002,0.162,0.684,0.035,0.044000000000000004,0.5,2011-12
Jeremy Washington,10,0.14300000000000002,0.16699999999999998,0.625,0.021,0.023,0.5,2011-12
Mike Liabo,9,0.115,0.147,0.833,0.017,0,0,2011-12
Troy King,9,0.175,0.17600000000000002,0.429,0.017,0,0,2011-12
Martez Harris,7,0.28600000000000003,0.16699999999999998,0.25,0.25,0,0,2011-12
Corderio Maclin,6,0.059000000000000004,0.062,0.75,0.024,0.037000000000000005,0.5,2011-12
Gary Love,2,0.2,0,0,0.2,0,0,2011-12
Khristian Taylor,2,0,0,NA,0.25,0,0,2011-12
Omari Minor,2,0.054000000000000006,0.111,1,0,0,NA,2011-12
Pierre Mopo,1,0,NA,NA,0.2,1,1,2011-12
Eli York,1,0.125,0.2,1,0,0,NA,2011-12
Chris Richardson,1,0.059000000000000004,0.16699999999999998,1,0,0,NA,2011-12
Total,106,0.139,0.154,0.649,0.04,0.04,0.35700000000000004,2011-12
