name,fga,ts_percent,e_fg_percent,percent_shots_at_rim,fg_percent_at_rim,percent_assisted_at_rim,percent_shots_2pt_j,fg_percent_2pt_jumpers,percent_assisted_2pt_j,percent_of_shots_3pt,x3fg_percent,percent_assisted_3s,fta_fga,ft_percent,season
Joseph Young,429,0.627,0.569,0.35200000000000004,0.603,0.308,0.221,0.41100000000000003,0.462,0.42700000000000005,0.415,0.8290000000000001,0.41,0.8809999999999999,2013-14
Mike Moser,368,0.559,0.535,0.318,0.573,0.493,0.28,0.447,0.5,0.402,0.37799999999999995,0.929,0.198,0.767,2013-14
Damyean Dotson,265,0.525,0.48700000000000004,0.34700000000000003,0.62,0.474,0.34,0.36700000000000005,0.515,0.313,0.313,0.9229999999999999,0.249,0.8029999999999999,2013-14
Jason Calliste,218.00000000000003,0.738,0.677,0.243,0.585,0.355,0.165,0.528,0.368,0.5920000000000001,0.504,0.785,0.72,0.873,2013-14
Richard Amardi,171,0.534,0.523,0.52,0.618,0.491,0.462,0.418,0.636,0.018000000000000002,0.33299999999999996,1,0.42100000000000004,0.556,2013-14
Johnathan Loyd,159,0.591,0.516,0.34600000000000003,0.5820000000000001,0.188,0.327,0.442,0.217,0.327,0.34600000000000003,0.889,0.5720000000000001,0.8240000000000001,2013-14
Elgin Cook,134,0.614,0.5820000000000001,0.649,0.701,0.27899999999999997,0.254,0.41200000000000003,0.35700000000000004,0.09699999999999999,0.154,1,0.813,0.6609999999999999,2013-14
Dominic Artis,97,0.43900000000000006,0.381,0.45399999999999996,0.43200000000000005,0.263,0.22699999999999998,0.273,0,0.32,0.258,0.5,0.44299999999999995,0.674,2013-14
Ben Carter,47,0.49499999999999994,0.38299999999999995,0.596,0.429,0.33299999999999996,0.38299999999999995,0.33299999999999996,0.833,0.021,0,NA,0.745,0.7709999999999999,2013-14
Waverly Austin,46,0.45999999999999996,0.413,0.848,0.436,0.588,0.152,0.28600000000000003,0.5,0,NA,NA,0.63,0.586,2013-14
Jalil Abdul-Bassit,34,0.42300000000000004,0.426,0.294,0.1,1,0.17600000000000002,0.5,0,0.529,0.389,1,0.235,0.375,2013-14
Nicholas Lucenti,3,0,0,0.33299999999999996,0,NA,0,NA,NA,0.667,0,NA,0,NA,2013-14
Brian Crow,3,0,0,0,NA,NA,0,NA,NA,1,0,NA,0,NA,2013-14
"A,J, Lapray",1,0,0,0,NA,NA,1,0,NA,0,NA,NA,0,NA,2013-14
Theo Friedman,1,0.779,1,1,1,0,0,NA,NA,0,NA,NA,6,0.667,2013-14
Arik Armstead,1,1,1,1,1,0,0,NA,NA,0,NA,NA,0,NA,2013-14
Total,1977,0.583,0.535,0.38799999999999996,0.579,0.38,0.275,0.413,0.455,0.337,0.389,0.8490000000000001,0.43799999999999994,0.772,2013-14
