name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season
Manny Atkins,28,0.21600000000000003,0.193,0.45799999999999996,0.027999999999999997,0.027000000000000003,0.33299999999999996,2012-13
R.J. Hunter,14,0.11699999999999999,0.127,0.727,0.019,0.026000000000000002,0.5,2012-13
James Vincent,12,0.157,0.149,0.636,0.021,0,0,2012-13
Markus Crider,10,0.161,0.158,0.6,0,0,NA,2012-13
Denny Burguillos,4,0.16699999999999998,0.2,0.5,0.14300000000000002,0.14300000000000002,0.5,2012-13
Rashaad Richardson,4,0.067,0.053,0.5,0.037000000000000005,0.038,0.5,2012-13
Devonta White,3,0.023,0.028999999999999998,0.667,0,0,NA,2012-13
Cameron Solomon,3,0.086,0.043,0.33299999999999996,0,0,NA,2012-13
T.J. Shipes,2,0.16699999999999998,0,0,0.5,NA,0,2012-13
Kevin Shaw,1,NA,NA,NA,1,NA,0,2012-13
Total,81,0.12,0.113,0.552,0.023,0.021,0.33299999999999996,2012-13
