shot_type,percent_of_shots,fg_percent,percent_of_shots_blocked,unblocked_fg_percent,season
At Rim,0.315,0.58,0.084,0.633,2019-20
2pt Jumpers,0.207,0.342,0.051,0.361,2019-20
3pt Shots,0.478,0.33799999999999997,0.009000000000000001,0.341,2019-20
