start_of_poss,percent_of_initial_attempts,e_fg_percent,percent_shots_at_rim,fg_percent_at_rim,percent_shots_2pt_jumpers,fg_percent_2pt_jumpers,percent_shots_3pt,fg_percent_3pt,season,team
"Rebound, 0-10 s",0.127,0.562,0.465,0.6629999999999999,0.114,0.23800000000000002,0.42200000000000004,0.359,2019-20,Stetson
"Rebound, 11-30 s",0.247,0.47600000000000003,0.345,0.565,0.306,0.373,0.348,0.32,2019-20,Stetson
"Opp score, 0-10 s",0.049,0.711,0.606,0.884,0.113,0.25,0.282,0.35,2019-20,Stetson
"Opp score, 11-30 s",0.38,0.44299999999999995,0.374,0.531,0.27699999999999997,0.294,0.349,0.311,2019-20,Stetson
"Steal, 0-10 s",0.037000000000000005,0.7040000000000001,0.759,0.78,0.055999999999999994,0,0.185,0.4,2019-20,Stetson
"Steal, 11-30 s",0.028999999999999998,0.5710000000000001,0.405,0.588,0.262,0.455,0.33299999999999996,0.429,2019-20,Stetson
Transition,0.213,0.621,0.5479999999999999,0.747,0.10300000000000001,0.21899999999999997,0.348,0.361,2019-20,Stetson
