name,fga,ts_percent,e_fg_percent,percent_shots_at_rim,fg_percent_at_rim,percent_assisted_at_rim,percent_shots_2pt_j,fg_percent_2pt_jumpers,percent_assisted_2pt_j,percent_of_shots_3pt,x3fg_percent,percent_assisted_3s,fta_fga,ft_percent,season
Elijah Brown,453,0.604,0.526,0.139,0.5710000000000001,0.444,0.36200000000000004,0.42100000000000004,0.174,0.499,0.39399999999999996,0.708,0.563,0.851,2015-16
Tim Williams,356,0.622,0.604,0.5870000000000001,0.737,0.617,0.413,0.415,0.672,0,NA,NA,0.45799999999999996,0.669,2015-16
Cullen Neal,343,0.477,0.42700000000000005,0.233,0.45,0.389,0.294,0.307,0.129,0.47200000000000003,0.327,0.755,0.341,0.7440000000000001,2015-16
Sam Logwood,171,0.506,0.488,0.38,0.585,0.42100000000000004,0.368,0.317,0.1,0.251,0.395,0.941,0.35100000000000003,0.583,2015-16
Obij Aget,139,0.655,0.64,0.7340000000000001,0.755,0.688,0.266,0.324,0.917,0,NA,NA,0.345,0.708,2015-16
Xavier Adams,101,0.558,0.515,0.644,0.6459999999999999,0.429,0.129,0.308,0.25,0.228,0.174,1,0.624,0.667,2015-16
Jordan Hunter,53,0.545,0.528,0.20800000000000002,0.455,0.2,0.34,0.444,0,0.45299999999999996,0.41700000000000004,0.8,0.18899999999999997,0.7,2015-16
Anthony Mathis,44,0.5730000000000001,0.523,0.091,0.25,0,0.136,0.667,0,0.773,0.353,1,0.273,0.917,2015-16
Joe Furstinger,43,0.4050000000000001,0.326,0.465,0.45,0.889,0.512,0.22699999999999998,0.6,0.023,0,NA,0.674,0.621,2015-16
Dane Kuiper,37,0.44800000000000006,0.405,0.243,0.444,0.5,0.27,0.2,0.5,0.486,0.33299999999999996,1,0.243,0.778,2015-16
Tim Jacobs,19,0.602,0.579,0.579,0.364,0.5,0.158,0.33299999999999996,0,0.263,0.8,0.75,0.474,0.667,2015-16
Nikola Scekic,15,0.549,0.5329999999999999,0.133,1,1,0.867,0.462,0.833,0,NA,NA,0.067,1,2015-16
Michael Nesbitt,4,0.447,0.5,0.5,1,0,0.25,0,NA,0.25,0,NA,0.25,0,2015-16
Adam Cumber,1,0,0,0,NA,NA,0,NA,NA,1,0,NA,0,NA,2015-16
Connor Joy,1,1.5,1.5,0,NA,NA,0,NA,NA,1,1,1,0,NA,2015-16
Devon Williams,0,0.702,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.667,2015-16
"BOATWRIGHT,BENNIE",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015-16
Total,1780,0.5650000000000001,0.521,0.361,0.638,0.5539999999999999,0.336,0.373,0.359,0.303,0.364,0.7809999999999999,0.44,0.738,2015-16
