name,fga,ts_percent,e_fg_percent,percent_shots_at_rim,fg_percent_at_rim,percent_assisted_at_rim,percent_shots_2pt_j,fg_percent_2pt_jumpers,percent_assisted_2pt_j,percent_of_shots_3pt,x3fg_percent,percent_assisted_3s,fta_fga,ft_percent,season
Jordan Reed,324,0.515,0.435,0.506,0.5429999999999999,0.326,0.373,0.256,0.452,0.12,0.359,0.643,0.713,0.7140000000000001,2013-14
Yosef Yacob,268,0.48200000000000004,0.42200000000000004,0.25,0.418,0.107,0.228,0.262,0.125,0.522,0.32899999999999996,0.7609999999999999,0.429,0.7390000000000001,2013-14
Marlon Beck II,262,0.44,0.406,0.252,0.485,0.125,0.179,0.27699999999999997,0.308,0.569,0.275,0.61,0.344,0.611,2013-14
Nick Madray,174,0.5680000000000001,0.537,0.259,0.556,0.52,0.213,0.43200000000000005,0.312,0.529,0.38,0.943,0.31,0.741,2013-14
Rayner Moquete,133,0.44,0.425,0.15,0.5,0.2,0.17300000000000001,0.391,0,0.677,0.278,0.96,0.233,0.5479999999999999,2013-14
Roland Brown,117,0.561,0.521,0.598,0.586,0.46299999999999997,0.402,0.426,0.6,0,NA,NA,0.35,0.7559999999999999,2013-14
Magnus Richards,100,0.373,0.33,0.38,0.447,0.41200000000000003,0.62,0.258,0.562,0,NA,NA,0.32,0.625,2013-14
Karon Waller,84,0.594,0.53,0.321,0.444,0.25,0.131,0.364,0.75,0.5479999999999999,0.413,0.8420000000000001,0.488,0.8290000000000001,2013-14
Alex Ogundadegbe,45,0.511,0.467,0.644,0.586,0.41200000000000003,0.33299999999999996,0.267,0.5,0.022000000000000002,0,NA,0.6890000000000001,0.613,2013-14
Robert Mansell,32,0.29200000000000004,0.25,0.312,0.2,0,0.43799999999999994,0.214,0,0.25,0.25,0.5,0.375,0.5,2013-14
Chris Rice,5,0.2,0.2,0,NA,NA,0.6,0.33299999999999996,0,0.4,0,NA,0,NA,2013-14
Jabrille Williams,4,0,0,0.5,0,NA,0.5,0,NA,0,NA,NA,0,NA,2013-14
John Rinaldi,4,0.449,0.5,0.5,1,0.5,0.25,0,NA,0.25,0,NA,2,0.375,2013-14
Matt Smith,2,0.606,0.5,0,NA,NA,0.5,1,0,0.5,0,NA,0.5,1,2013-14
Total,1554,0.48900000000000005,0.439,0.34700000000000003,0.509,0.32,0.28600000000000003,0.301,0.381,0.366,0.32,0.7859999999999999,0.442,0.693,2013-14
