shot_type,percent_of_shots,fg_percent,percent_of_shots_blocked,unblocked_fg_percent,season
At Rim,0.252,0.636,0.057999999999999996,0.675,2011-12
2pt Jumpers,0.44,0.385,0.055,0.40700000000000003,2011-12
3pt Shots,0.308,0.361,0.003,0.36200000000000004,2011-12
