start_of_poss,percent_of_initial_attempts,e_fg_percent,percent_shots_at_rim,fg_percent_at_rim,percent_shots_2pt_jumpers,fg_percent_2pt_jumpers,percent_shots_3pt,fg_percent_3pt,season,team
"Rebound, 0-10 s",0.134,0.522,0.381,0.512,0.15,0.5,0.469,0.358,2017-18,Omaha
"Rebound, 11-30 s",0.20800000000000002,0.52,0.294,0.68,0.306,0.34600000000000003,0.4,0.35700000000000004,2017-18,Omaha
"Opp score, 0-10 s",0.059000000000000004,0.591,0.364,0.611,0.20199999999999999,0.55,0.434,0.395,2017-18,Omaha
"Opp score, 11-30 s",0.42200000000000004,0.49200000000000005,0.316,0.545,0.315,0.386,0.37,0.359,2017-18,Omaha
"Steal, 0-10 s",0.06,0.609,0.634,0.7340000000000001,0.129,0.308,0.23800000000000002,0.292,2017-18,Omaha
"Steal, 11-30 s",0.018000000000000002,0.597,0.452,0.643,0.226,0.28600000000000003,0.32299999999999995,0.5,2017-18,Omaha
Transition,0.253,0.5589999999999999,0.43700000000000006,0.608,0.157,0.478,0.406,0.358,2017-18,Omaha
