shot_type,percent_of_shots,fg_percent,percent_of_shots_blocked,unblocked_fg_percent,season,team
At Rim,0.371,0.624,0.078,0.677,2017-18,Omaha
2pt Jumpers,0.256,0.426,0.047,0.447,2017-18,Omaha
3pt Shots,0.373,0.374,0.003,0.375,2017-18,Omaha
