name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season
Zach Jackson,23,0.124,0.10099999999999999,0.524,0.02,0,0,2017-18
Matt Pile,17,0.163,0.162,0.706,0,0,NA,2017-18
",LAMAR",14,0.344,0.47100000000000003,0.727,0.111,0.14300000000000002,0.33299999999999996,2017-18
Daniel Meyer,10,0.14300000000000002,0.107,0.33299999999999996,0.071,0,0,2017-18
Lamar Wofford-Humphrey,10,0.175,0.214,0.857,0.065,0,0,2017-18
JT Gibson,6,0.12,0.09699999999999999,0.5,0,0,NA,2017-18
Ayo Akinwole,5,0.14300000000000002,0.125,0.5,0.083,0.125,0.667,2017-18
Daniel Norl,5,0.043,0.046,0.75,0.013999999999999999,0.034,1,2017-18
Alex Allbery,5,0.17600000000000002,0.25,0.667,0.1,0,0,2017-18
KJ Robinson,4,0.013999999999999999,0,0,0.013000000000000001,0.034,1,2017-18
Mitch Hahn,2,0,0,NA,0.037000000000000005,0.053,0.5,2017-18
Total,101,0.11699999999999999,0.11800000000000001,0.605,0.033,0.028999999999999998,0.353,2017-18
