name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season,team
Desmond Williams,20,0.10300000000000001,0.115,0.769,0.027999999999999997,0.053,0.7140000000000001,2016-17,FloridaA&M
Derrick Dandridge,15,0.19399999999999998,0.25,0.75,0.018000000000000002,0.025,0.5,2016-17,FloridaA&M
Nick Severado,12,0.212,0.188,0.429,0.094,0.105,0.4,2016-17,FloridaA&M
Trey-Cary Warren,10,0.22899999999999998,0.25,0.625,0.071,0.083,0.5,2016-17,FloridaA&M
Brendon Myles,7,0.111,0.071,0.5,0.156,0.444,0.8,2016-17,FloridaA&M
Marcus Barham,6,0.063,0.032,0.25,0.024,0,0,2016-17,FloridaA&M
Leon Williams,6,0.17600000000000002,0.182,0.667,0.1,0.2,0.667,2016-17,FloridaA&M
Justin Ravenal,2,0.083,0.071,0.5,0,0,NA,2016-17,FloridaA&M
Craig Bowman,1,0.034,0.059000000000000004,1,0,0,NA,2016-17,FloridaA&M
Elijah Mays,1,0.034,0.1,1,0,0,NA,2016-17,FloridaA&M
Total,80,0.105,0.11800000000000001,0.642,0.034,0.053,0.5770000000000001,2016-17,FloridaA&M
