name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season
Carson Shanks,13,0.15,0.12,0.5,0.019,0,0,2015-16
Drick Bernstine,13,0.08199999999999999,0.085,0.667,0.008,0,0,2015-16
Conner Avants,7,0.025,0.04,1,0.077,0.13,0.6,2015-16
Quinton Hooker,7,0.044000000000000004,0.053,0.7140000000000001,0,0,NA,2015-16
Corey Baldwin,6,0.075,0.04,0.33299999999999996,0.094,0.222,0.667,2015-16
Geno Crandall,5,0.028999999999999998,0.051,1,0.024,0.037000000000000005,0.5,2015-16
Adam McDermott,2,0.125,0.16699999999999998,1,0.062,0.25,1,2015-16
Josh Collins,2,0.077,0.125,1,0.077,0.5,1,2015-16
Cortez Seales,2,0.019,0.03,1,0.009000000000000001,0.02,1,2015-16
Bryce Cashman,1,0,0,NA,0.14300000000000002,0,0,2015-16
Dustin Hobaugh,1,0,0,NA,0.25,0,0,2015-16
Total,59,0.059000000000000004,0.065,0.667,0.026000000000000002,0.038,0.529,2015-16
