name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season,team
Zach Haney,16,0.22899999999999998,0.212,0.636,0.077,0,0,2016-17,BoiseSt.
David Wacker,14,0.22399999999999998,0.25,0.846,0.05,0,0,2016-17,BoiseSt.
Chandler Hutchison,7,0.023,0.009000000000000001,0.25,0.017,0.044000000000000004,1,2016-17,BoiseSt.
Nick Duncan,5,0.136,0.154,0.667,0.105,0.28600000000000003,1,2016-17,BoiseSt.
Marcus Dickinson,2,0.091,0.14300000000000002,1,0,0,NA,2016-17,BoiseSt.
James Reid,2,0,0,NA,0,0,NA,2016-17,BoiseSt.
Alex Hobbs,2,0.032,0.045,1,0.027000000000000003,0,0,2016-17,BoiseSt.
Paris Austin,2,0,0,NA,0.024,0.028999999999999998,0.5,2016-17,BoiseSt.
Justinian Jessup,2,0.062,0.077,0.5,0,0,NA,2016-17,BoiseSt.
Cameron Oluyitan,1,0.16699999999999998,0.33299999999999996,1,0,0,NA,2016-17,BoiseSt.
Malek Harwell,1,0.25,0,0,0,0,NA,2016-17,BoiseSt.
Robin Jorch,1,0.038,0.062,1,0,0,NA,2016-17,BoiseSt.
Total,55,0.066,0.073,0.6920000000000001,0.027000000000000003,0.032,0.462,2016-17,BoiseSt.
