shot_type,percent_of_shots,fg_percent,percent_of_shots_blocked,unblocked_fg_percent,season,team
At Rim,0.266,0.642,0.081,0.6990000000000001,2017-18,Michigan
2pt Jumpers,0.43,0.36,0.076,0.39,2017-18,Michigan
3pt Shots,0.304,0.32799999999999996,0.006999999999999999,0.331,2017-18,Michigan
