name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season,team
Nate Sestina,27,0.158,0.185,0.8,0.013000000000000001,0,0,2018-19,Bucknell
Bruce Moore,8,0.086,0.078,0.5710000000000001,0.018000000000000002,0.045,1,2018-19,Bucknell
Paul Newman,8,0.096,0.075,0.429,0.05,0,0,2018-19,Bucknell
John Meeks,8,0.11800000000000001,0.185,0.833,0.061,0.067,0.5,2018-19,Bucknell
Avi Toomer,3,0.03,0.045,1,0,0,NA,2018-19,Bucknell
Kimbal Mackenzie,3,0.021,0,0,0.01,0,0,2018-19,Bucknell
Nate Jones,2,0.182,0.28600000000000003,1,0,NA,NA,2018-19,Bucknell
Ben Robertson,1,0.043,0.062,1,0,0,NA,2018-19,Bucknell
Andrew Funk,1,0.037000000000000005,0.062,1,0,0,NA,2018-19,Bucknell
Kahliel Spear,1,0.111,0,0,0,NA,NA,2018-19,Bucknell
Walter Ellis,1,0,0,NA,0,0,NA,2018-19,Bucknell
Total,63,0.081,0.09300000000000001,0.7040000000000001,0.016,0.013999999999999999,0.33299999999999996,2018-19,Bucknell
