name,fga,ts_percent,e_fg_percent,percent_shots_at_rim,fg_percent_at_rim,percent_assisted_at_rim,percent_shots_2pt_j,fg_percent_2pt_jumpers,percent_assisted_2pt_j,percent_of_shots_3pt,x3fg_percent,percent_assisted_3s,fta_fga,ft_percent,season
Kimbal Mackenzie,419.00000000000006,0.584,0.524,0.22399999999999998,0.585,0.418,0.248,0.385,0.225,0.527,0.376,0.795,0.39899999999999997,0.856,2018-19
Nate Sestina,345,0.626,0.596,0.45799999999999996,0.684,0.583,0.22899999999999998,0.456,0.611,0.313,0.38,0.878,0.287,0.8079999999999999,2018-19
Avi Toomer,218.00000000000003,0.5710000000000001,0.55,0.307,0.657,0.295,0.069,0.267,0.75,0.624,0.353,0.833,0.33,0.667,2018-19
Jimmy Sotos,206.99999999999997,0.524,0.47600000000000003,0.309,0.578,0.10800000000000001,0.20800000000000002,0.349,0.2,0.483,0.31,0.5479999999999999,0.348,0.778,2018-19
Bruce Moore,206,0.592,0.529,0.39299999999999996,0.63,0.5489999999999999,0.267,0.4,0.364,0.34,0.34299999999999997,0.875,0.6409999999999999,0.758,2018-19
Andrew Funk,140,0.534,0.529,0.193,0.593,0.125,0.107,0.467,0.429,0.7,0.34700000000000003,0.853,0.064,0.667,2018-19
John Meeks,117,0.587,0.564,0.436,0.529,0.48100000000000004,0.282,0.455,0.6,0.282,0.485,0.938,0.179,0.81,2018-19
Paul Newman,94,0.508,0.489,0.777,0.5479999999999999,0.675,0.213,0.3,0.5,0.011000000000000001,0,NA,0.606,0.544,2018-19
Nate Jones,63,0.501,0.49200000000000005,0.175,0.636,0.7140000000000001,0.063,0,NA,0.762,0.33299999999999996,0.938,0.127,0.625,2018-19
Walter Ellis,56.00000000000001,0.42000000000000004,0.42,0.107,0.5,0.33299999999999996,0.071,0.25,1,0.821,0.28300000000000003,0.9229999999999999,0,NA,2018-19
Ben Robertson,33,0.543,0.606,0.6970000000000001,0.696,0.375,0.03,1,0,0.273,0.222,1,0.364,0.16699999999999998,2018-19
Kahliel Spear,16,0.4750000000000001,0.5,0.562,0.556,0.6,0.125,0,NA,0.312,0.4,1,0.25,0.25,2018-19
Matt O'Reilly,8,0,0,0,NA,NA,0.125,0,NA,0.875,0,NA,0,NA,2018-19
Jordan Sechan,6,0.25,0.25,0.16699999999999998,0,NA,0.33299999999999996,0,NA,0.5,0.33299999999999996,1,0,NA,2018-19
"MOTUZIS,LARRY",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-19
Total,1928,0.5660000000000001,0.53,0.345,0.615,0.46,0.196,0.389,0.415,0.45899999999999996,0.35100000000000003,0.823,0.33899999999999997,0.7490000000000001,2018-19
