name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season,team
Jito Kok,27,0.235,0.20800000000000002,0.526,0.11599999999999999,0.19399999999999998,0.75,2015-16,SanDiego
Brett Bailey,18,0.10800000000000001,0.068,0.33299999999999996,0.153,0.13,0.33299999999999996,2015-16,SanDiego
Brandon Perry,12,0.289,0.23800000000000002,0.455,0.111,0,0,2015-16,SanDiego
Duda Sanadze,7,0.062,0.10300000000000001,1,0.023,0.02,0.33299999999999996,2015-16,SanDiego
Alex Floresca,4,0.095,0.077,0.5,0.1,0.1,0.5,2015-16,SanDiego
Tyler Williams,4,0.14300000000000002,0.091,0.33299999999999996,0.043,0.25,1,2015-16,SanDiego
Cameron Neubauer,3,0.125,0.111,0.5,0.091,0,0,2015-16,SanDiego
Olin Carter III,3,0.08,0.182,1,0.018000000000000002,0.053,1,2015-16,SanDiego
Vasa Pusica,3,0.015,0,0,0.031,0.048,0.5,2015-16,SanDiego
Khalil Bedart-Ghani,3,0.14300000000000002,0,0,0.2,0,0,2015-16,SanDiego
Christian Oshita,2,0.33299999999999996,0.5,1,0.083,0.33299999999999996,1,2015-16,SanDiego
Hunter Summy,1,0,0,NA,0.2,0,0,2015-16,SanDiego
Marcus Harris,1,0.053,0,0,0,0,NA,2015-16,SanDiego
Total,88,0.126,0.111,0.5,0.062,0.081,0.484,2015-16,SanDiego
