shot_type,percent_of_shots,fg_percent,percent_of_shots_blocked,unblocked_fg_percent,season,team
At Rim,0.27,0.633,0.085,0.6920000000000001,2015-16,SanDiego
2pt Jumpers,0.425,0.386,0.11,0.433,2015-16,SanDiego
3pt Shots,0.305,0.361,0.012,0.366,2015-16,SanDiego
