name,fga,ts_percent,e_fg_percent,percent_shots_at_rim,fg_percent_at_rim,percent_assisted_at_rim,percent_shots_2pt_j,fg_percent_2pt_jumpers,percent_assisted_2pt_j,percent_of_shots_3pt,x3fg_percent,percent_assisted_3s,fta_fga,ft_percent,season,team
Robert Brown,372,0.552,0.52,0.27399999999999997,0.569,0.431,0.26899999999999996,0.35,0.314,0.457,0.39399999999999996,0.8809999999999999,0.258,0.7709999999999999,2015-16,UAB
Chris Cokley,307,0.601,0.573,0.612,0.66,0.7020000000000001,0.38799999999999996,0.43700000000000006,0.8079999999999999,0,NA,NA,0.365,0.723,2015-16,UAB
William Lee,278,0.5650000000000001,0.55,0.309,0.7909999999999999,0.485,0.35600000000000004,0.374,0.703,0.335,0.344,0.938,0.24100000000000002,0.657,2015-16,UAB
Dirk Williams,224.00000000000003,0.623,0.589,0.299,0.657,0.43200000000000005,0.14300000000000002,0.5,0.188,0.5579999999999999,0.384,0.9790000000000001,0.21899999999999997,0.898,2015-16,UAB
Nick Norton,215,0.591,0.551,0.172,0.541,0.05,0.079,0.588,0.3,0.7490000000000001,0.366,0.898,0.265,0.86,2015-16,UAB
Hakeem Baxter,156,0.498,0.429,0.545,0.541,0.478,0.244,0.158,0.16699999999999998,0.212,0.303,1,0.5379999999999999,0.726,2015-16,UAB
Tosin Mehinti,129,0.557,0.5579999999999999,0.535,0.652,0.578,0.465,0.45,0.741,0,NA,NA,0.589,0.526,2015-16,UAB
Denzell Watts,112.99999999999999,0.533,0.509,0.18600000000000003,0.429,0,0.221,0.44,0.182,0.593,0.373,0.84,0.221,0.72,2015-16,UAB
Lewis Sullivan,96,0.632,0.609,0.698,0.746,0.7,0.26,0.28,0.857,0.042,0.25,1,0.635,0.672,2015-16,UAB
Tyler Madison,54,0.4280000000000001,0.38,0.778,0.381,0.625,0.14800000000000002,0.375,0,0.07400000000000001,0.25,1,0.35200000000000004,0.684,2015-16,UAB
Thomas Smallwood,25,0.7,0.68,0.2,0.8,0.75,0.28,0.5710000000000001,0.25,0.52,0.462,0.833,0.24,0.833,2015-16,UAB
Lionel Love,2,0.847,0.75,0,NA,NA,0,NA,NA,1,0.5,1,1,1,2015-16,UAB
Total,1971,0.5710000000000001,0.541,0.39,0.629,0.539,0.26899999999999996,0.392,0.5529999999999999,0.341,0.37200000000000005,0.912,0.332,0.722,2015-16,UAB
