shot_type,percent_of_shots,fg_percent,percent_of_shots_blocked,unblocked_fg_percent,season
At Rim,0.445,0.589,0.10099999999999999,0.655,2016-17
2pt Jumpers,0.221,0.36200000000000004,0.053,0.38299999999999995,2016-17
3pt Shots,0.33399999999999996,0.285,0.006999999999999999,0.287,2016-17
