shot_type,percent_of_shots,fg_percent,percent_of_shots_blocked,unblocked_fg_percent,season,team
At Rim,0.331,0.655,0.10300000000000001,0.73,2011-12,Campbell
2pt Jumpers,0.307,0.317,0.152,0.374,2011-12,Campbell
3pt Shots,0.36200000000000004,0.324,0.027000000000000003,0.33299999999999996,2011-12,Campbell
