name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season
Deandre Ayton,49,0.193,0.201,0.857,0.035,0.024,0.28600000000000003,2017-18
Dusan Ristic,26,0.203,0.195,0.6,0.006,0,0,2017-18
Rawle Alkins,14,0.165,0.157,0.615,0.017,0,0,2017-18
Keanu Pinder,8,0.207,0.217,0.833,0.2,0,0,2017-18
Ira Lee,6,0.207,0.25,0.667,0,0,NA,2017-18
Allonzo Trier,4,0.02,0.027000000000000003,1,0.024,0.051,1,2017-18
Dylan Smith,3,0.16699999999999998,0.375,1,0,0,NA,2017-18
Parker Jackson-Cartwright,3,0.019,0.038,1,0.031,0.071,1,2017-18
Emmanuel Akot,3,0.3,0.429,1,0,0,NA,2017-18
Alex Barcello,2,0.16699999999999998,0.2,1,0,0,NA,2017-18
Brandon Randolph,2,0.062,0,0,0,0,NA,2017-18
Total,120,0.151,0.16399999999999998,0.757,0.021,0.017,0.35700000000000004,2017-18
