name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season
Keenan Simmons,33,0.26,0.32,0.8420000000000001,0.187,0.26899999999999996,0.5,2016-17
Jalen Henry,15,0.16699999999999998,0.28,1,0.038,0.023,0.28600000000000003,2016-17
Christian Ellis,15,0.068,0.102,0.857,0.136,0.19,0.5,2016-17
Brandon Jackson,10,0.152,0.16699999999999998,0.6,0.1,0.105,0.4,2016-17
Devin Thornton,7,0.21100000000000002,0.188,0.75,0.079,0.083,0.33299999999999996,2016-17
Carlos Anderson,5,0.021,0,0,0.033,0.045,0.5,2016-17
Josh White,4,0.105,0.133,1,0.040999999999999995,0,0,2016-17
Tre Harris,4,0.21100000000000002,0.3,0.75,0,0,NA,2016-17
Burak Eslik,1,0,0,NA,0.012,0.059000000000000004,1,2016-17
Total,94,0.113,0.146,0.816,0.057999999999999996,0.07,0.43200000000000005,2016-17
